SO_N_HM [1/min],SO_M_VM [Nm],speed_step,N_HM [1/min],M_HMmess [Nm],PA1_P_1 [W],PA1_P_2 [W],PA1_P_4 [W],PA1_PM [W],Eff_Sys_WT [%],Eff_Motor_PA [%],Eff_DCtoAC_WT [%],T_MOTOR [°C],T_Rotor [°C],motor_loss [kW],motor_eff_motor_ge_80%,motor_eff_generator_eff_ge_80%,motor_eff_motor_eff_interval,motor_eff_motor_eff_interval_value,motor_eff_generator_eff_interval,motor_eff_generator_eff_interval_value,peu_eff_motor_ge_80%,peu_eff_generator_eff_ge_80%,peu_eff_motor_eff_interval,peu_eff_motor_eff_interval_value,peu_eff_generator_eff_interval,peu_eff_generator_eff_interval_value,sys_eff_motor_ge_80%,sys_eff_generator_eff_ge_80%,sys_eff_motor_eff_interval,sys_eff_motor_eff_interval_value,sys_eff_generator_eff_interval,sys_eff_generator_eff_interval_value,motor_motor_eff [%],peu_motor_eff [%],sys_motor_eff [%],motor_motor_speed [rpm],motor_motor_torque [Nm],motor_motor_loss [kW],motor_generator_eff [%],peu_generator_eff [%],sys_generator_eff [%],motor_generator_speed [rpm],motor_generator_torque [Nm],motor_generator_loss [kW],motor_motor_loss_max [kW],motor_generator_loss_max [kW],motor_max_eff [%],motor_max_eff_operator,generator_max_eff [%],generator_max_eff_operator
7000.0,105.0,91.0,6999.999104,106.3369628,41994.13758,37897.28719,81371.64078,77943.31354157918,95.78682793469802,97.56155152567467,98.18091905753509,59.585,,1.9481112284208357,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7000.0,110.0,606.0,6999.998276,111.4372553,44191.46783,39523.02068,85316.9907,81681.73769446825,95.73912186106706,97.57180524935187,98.12170802456585,60.0,,2.0327508155317484,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7000.0,115.0,597.0,6999.999688,116.4406744,46481.8317,40997.04455,89226.1366,85349.18161994865,95.65491107450757,97.56547555096039,98.04176173419572,59.0,,2.1296946300513517,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7000.0,120.0,589.0,7000.000063,121.4542758,48744.47162,42555.11775,93143.49578,89024.07730383448,95.57734177607487,97.50764260620734,98.02035945230656,58.0,,2.2755120661655237,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7000.0,125.0,581.0,7000.000356000001,126.457614,51094.85502,43996.69049,97069.85773,92691.44953077598,95.48942555226301,97.47601538459418,97.96197061965138,59.0,,2.4000959792240173,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7000.0,130.0,573.0,7000.000474,131.52926090000003,53473.40156000001,45433.74838000001,101033.0477,96408.88886333715,95.4231224911739,97.47413500623728,97.89583922449569,58.0,,2.4982610766628786,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7000.0,135.0,565.0,7000.0020920000015,136.6874789,56010.68104,46889.99328,105144.3066,100189.80505237759,95.2879031610615,97.36554761614859,97.86614001979638,60.0,,2.7108692676224164,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7000.0,140.0,557.0,6999.99949,141.6773016,58505.66979,48190.50303,109088.6487,103847.22920885614,95.19526591115995,97.32985398084509,97.80685166741826,60.0,,2.84894361114387,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7000.0,145.0,549.0,6999.9982420000015,146.7336559,61025.02676,49528.06016,113101.7217,107553.43804630711,95.09443042042314,97.28668917597612,97.7465994843472,60.0,,2.999648873692888,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7000.0,150.0,542.0,7000.000709999998,151.5632851,63626.72021,50645.31334,116983.5041,111093.51867119707,94.9651145483144,97.218466513583,97.682177012169,61.0,,3.1785148788029183,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7000.0,155.0,534.0,7000.000427,156.7475053,66424.76647999999,51844.55451,121158.1099,114893.46639069996,94.829365104432,97.14562105282953,97.61568671516557,62.25,,3.37585459930003,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7000.0,160.0,526.0,7000.0001459999985,161.7345737,69073.39559,52987.67789,125144.5666,118548.90466107303,94.72956587878983,97.12261352551316,97.53605513705138,59.185,,3.5121688189269626,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7000.0,165.0,518.0,6999.999819,166.8550876,72010.50434,54050.03275,129342.1907,122302.15528787737,94.557046409975,97.01858972769618,97.46281272008794,61.0,,3.7583818021226323,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7000.0,170.0,510.0,6999.999778,171.9783247,74906.92074,55094.85904,133467.1738,126057.40677704837,94.44824760127526,96.96590845938675,97.40356079975676,58.0,,3.9443730029516444,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7000.0,175.0,502.0,6999.999919,176.9056434,77929.36223,55965.08832,137552.7008,129669.05648907254,94.26863720953746,96.84423510939342,97.34047370300709,59.0,,4.2253940609274725,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7500.0,-180.0,485.0,7499.998581999998,-180.03720369999996,-56093.2017,-80908.39223,-133106.6948,-141390.44737772192,94.14122189203346,96.89593354493236,97.15704101078555,60.0,,4.388853447721922,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7500.0,-175.0,493.0,7499.997461,-175.3369341,-55354.52584,-78105.98535,-129764.0433,-137699.11629000254,94.23738277790338,96.92183565573814,97.23029092497815,60.0,,4.238605100002547,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7500.0,-170.0,501.0,7499.997036,-170.22697340000005,-54454.23816,-75171.96484,-126184.2057,-133686.05193164933,94.38846003509413,96.96314696036873,97.34467474913231,62.0,,4.059848931649322,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7500.0,-165.0,509.0,7499.999379999998,-165.2598939,-53523.44973,-72454.88508,-122663.5858,-129785.24626061418,94.51273494807447,97.06676100689461,97.3687943923062,59.0,,3.806911450614178,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7500.0,-160.0,517.0,7500.00344,-160.2871272,-52531.9098,-69622.83211,-119025.9278,-125880.0005641589,94.55507409164215,97.0406270754184,97.43864702992437,60.0,,3.7252586541588824,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7500.0,-155.0,525.0,7500.00123,-155.1484365,-51399.09795,-66957.13398,-115370.3174,-121844.34184110753,94.68664334897878,97.13724095973514,97.47718013550315,58.0,,3.4881099111075162,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7500.0,-150.0,533.0,7500.0002909999985,-150.06528269999995,-50296.62105,-64219.75396,-111705.7459,-117852.3208292143,94.78451091504459,97.1693847047369,97.54565309131154,60.0,,3.335945819214292,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7500.0,-145.0,543.0,7500.000234,-145.07910049999995,-49176.96176000001,-61588.56016,-108113.7906,-113936.46991607425,94.88953859956935,97.21691570889465,97.6059957340198,58.0,,3.170947996074232,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7500.0,-140.0,553.0,7499.999846,-139.89406430000003,-47869.24031,-59002.48006,-104339.1223,-109864.44614725803,94.97078077483583,97.27598337568944,97.63024487560236,60.0,,2.992725777258034,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7500.0,-135.0,561.0,7500.0004,-135.02027959999998,-46621.82924,-56561.41184,-100812.0666,-106036.87445111116,95.0726500774784,97.30882922956502,97.70197712808654,60.0,,2.853633371111151,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7500.0,-130.0,569.0,7500.000937999999,-130.05913059999997,-45340.34234,-54070.75517999999,-97182.34832,-102140.69125606955,95.14557530882688,97.32761380160784,97.75804788841447,58.0,,2.7295937360695532,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7500.0,-125.0,577.0,7500.001334999999,-124.9790172,-43871.781,-51665.0673,-93453.31941,-98151.07809916102,95.21374723524185,97.33652462123759,97.81913583389581,60.0,,2.61422979916101,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7500.0,-120.0,585.0,7500.000547,-119.9674024,-42467.97846000001,-49274.88281,-89803.64789,-94215.24435834229,95.31753433492882,97.37581417404311,97.88625147160725,60.0,,2.4723830883422635,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7500.0,-115.0,595.0,7500.001659999999,-115.0851653,-41085.40766,-46943.87772,-86201.68051,-90381.03987344232,95.37584501207937,97.39795592445559,97.9238671970235,58.0,,2.351754493442335,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7500.0,-110.0,605.0,7500.000222,-110.033267,-39590.96273,-44565.93588000001,-82451.56539,-86413.56302904556,95.41507432379123,97.38852983265251,97.97362634773074,58.0,,2.2566644190455554,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7500.0,-105.0,615.0,7500.002463,-105.0603487,-38063.92988,-42315.38346000001,-78756.6659,-82508.15434697788,95.45319068561217,97.41984168252597,97.98126237638246,58.0,,2.128841006977862,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7500.0,-100.0,625.0,7500.00093,-99.95610214,-36417.31521,-40065.41369,-74992.37977,-78499.56638839527,95.5322216672604,97.43076607784496,98.05139127299104,58.0,,2.016837488395264,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7500.0,-95.0,635.0,7499.999436,-94.97553043,-35130.35211,-37524.62039,-71266.16215,-74588.10729411527,95.54628041302054,97.4082533204757,98.08848547840275,60.0,,1.9331347941152635,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7500.0,-90.0,645.0,7499.999973000001,-89.93575558,-33362.19953,-35439.763589999995,-67517.35188,-70630.17428499839,95.59278674233778,97.41157206037549,98.13288577571622,57.0,,1.8282111649983854,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7500.0,-85.0,655.0,7499.99915,-84.96156525,-31624.52133,-33331.961639999994,-63786.35612999999,-66723.7347809078,95.59770048761074,97.35138955169296,98.19859883648499,60.0,,1.7672518109078081,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7500.0,-80.0,665.0,7499.999375,-79.95630997,-29792.33415,-31313.88005,-60057.79521,-62792.90835626244,95.64423241754551,97.31387795148333,98.28426780528649,60.0,,1.6866941562624342,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7500.0,-75.0,675.0,7499.998898999998,-74.97589626,-28051.02868,-29230.20475,-56312.11152000001,-58881.58527764796,95.63620146174402,97.28208430513256,98.30813365570367,57.165,,1.6003518476479586,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7500.0,-70.0,685.0,7499.999226000001,-69.9061224,-26206.82839,-27191.10804,-52491.77764,-54900.09045996453,95.61328078007308,97.26384051942509,98.30300784902447,57.66,,1.5021540299645275,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7500.0,-65.0,697.0,7499.999512,-64.87111195,-24318.06828,-25157.19753,-48686.33871,-50945.896122292914,95.56479013173316,97.11334881859229,98.40541109363673,57.67,,1.4706303122929167,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7500.0,-60.0,709.0,7499.999568000001,-59.81279350000001,-22477.53789,-23133.3961,-44888.4583,-46973.3953309815,95.56145129324646,97.09950423770437,98.41600329833543,57.415,,1.3624613409814919,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7500.0,-55.0,721.0,7499.999304000001,-54.78322023,-20531.42584,-21184.65816,-41073.2652,-43023.46739223861,95.46711989887078,96.96123192415111,98.4590624565815,57.67,,1.3073833922386038,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7500.0,-50.0,733.0,7499.999623999999,-49.73063705,-18581.93587,-19216.03118,-37235.6415,-39055.47216505554,95.34039517595741,96.78020762432193,98.51228625799861,57.42,,1.25750511505553,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7500.0,-45.0,745.0,7500.001265000001,-44.69898504,-16634.01921,-17256.2979,-33389.84016,-35103.9208737399,95.11712460865832,96.54282560599162,98.52324500719315,61.8,,1.2136037637398986,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7500.0,-40.0,757.0,7499.999033,-39.65214701,-14648.50774,-15327.2415,-29545.1254,-31140.425573965844,94.87707651850606,96.25992158906286,98.56342593290258,60.0,,1.1646763339658464,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7500.0,-35.0,769.0,7499.9995290000015,-34.65180309,-12677.42965,-13421.23832,-25723.48363,-27213.456215078615,94.52486823686496,95.90354037992086,98.56243874043199,60.0,,1.1147882450786128,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7500.0,-30.0,781.0,7500.00147,-29.63108632,-10630.63703,-11565.85181,-21876.53417,-23270.491199758835,94.00976533845885,95.38470266682653,98.55853476508675,59.42,,1.074002359758837,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7500.0,-25.0,793.0,7500.000801,-24.57243955,-8892.784644,-9356.075088,-17979.476730000002,-19297.72945628524,93.16887134690406,94.56480242061002,98.52383652482341,59.42,,1.0488697242852432,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7500.0,-20.0,805.0,7500.000151,-19.54105968,-7182.65835,-7153.978115000001,-14113.34913,-15346.3822566178,91.96531725849538,93.42030079315683,98.44254030193827,59.0,,1.009745791617801,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7500.0,-15.0,819.0,7499.9999659999985,-14.55529558,-5474.495361,-4975.181067,-10275.95881,-11430.860351321457,89.89663502285772,91.41635980875205,98.3375789748425,60.0,,0.981183923321456,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7500.0,-10.0,833.0,7500.0003590000015,-9.573499236,-3746.253434,-2819.723676,-6431.41345,-7518.455257265574,85.54168682170325,87.33146484651706,97.95059200259686,60.0,,0.9524781472655741,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7500.0,-5.0,847.0,7499.9999659999985,-4.50169246,-1812.137087,-774.3977396,-2496.661749,-3535.360554653659,70.61972068771314,73.16183983541077,96.52534825065015,62.0,,0.9488257280536591,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7500.0,5.0,710.0,7500.000513,5.773956358,2204.999133,3284.256998,5591.045081,4534.521010161216,81.10328113022803,82.60720399897141,98.17942891668127,59.86,,0.9547351208387845,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7500.0,10.0,700.0,7500.000342,11.0095952,4395.646533,5190.955146,9730.022588,8646.279347149899,88.8618630527469,90.19128609557305,98.5259961351284,57.42,,0.9403223318501005,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7500.0,15.0,690.0,7499.999893000001,16.21837541,6531.896422999999,7169.492856,13875.6871,12736.943857553282,91.79324790015828,92.96096620709176,98.74386169316257,58.6,,0.9644454214467169,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7500.0,20.0,680.0,7499.999945999999,21.31420081,8326.764185,9388.753501,17939.360940000002,16738.90103916577,93.30823486494701,94.48722490562035,98.75222280911416,58.555,,0.9766166468342308,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7500.0,25.0,670.0,7499.999749,26.47590679,10265.51297,11538.53643,22073.82485,20792.596259638467,94.19571098770618,95.36116836920424,98.77784909578097,57.665,,1.0114531403615328,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7500.0,30.0,660.0,7499.999497,31.64868918,12123.75758,13779.88759,26221.72457,24854.989835676366,94.78777709423697,95.95170746263109,98.78696231763524,57.415,,1.0486553343236338,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7500.0,35.0,652.0,7499.999978,36.84906761,13973.39467,16053.03439,30408.78695,28939.058247572826,95.16676313052608,96.37862094671881,98.74260722524481,59.0,,1.0873708124271761,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7500.0,40.0,100.0,7499.999573,41.14841421,15537.54091,17906.78627,33899.67635,32315.50670205519,95.32688857678487,96.62477743424346,98.65677428510317,58.0,,1.1288204779448097,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7500.0,45.0,99.0,7500.0003,46.20511091,17473.10606,20005.92526,37977.28871,36286.73776822338,95.54852123676886,96.81877169770829,98.68801221223356,59.0,,1.1922935517766164,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7500.0,50.0,98.0,7500.000615000001,51.22694429,19467.26514,22012.81053,42050.10043,40230.587819850334,95.6729886693646,96.9877397040205,98.64441522333838,59.0,,1.2494878501496642,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7500.0,55.0,97.0,7499.999929,56.19775003,21416.86526,24029.1758,46083.08637,44134.35824449839,95.77127254486535,97.11375779956307,98.61761578882722,58.1,,1.3116828155016118,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7500.0,60.0,608.0,7499.999922,61.14684963,23393.19044,25962.55579,50084.04471,48021.085597439334,95.88100536906363,97.29583536972355,98.54584731681108,60.0,,1.3346606325606627,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7500.0,65.0,599.0,7500.000002,66.23957531,25461.95765,27979.13784,54253.76004,52020.60889607111,95.88387764777512,97.34195831708821,98.50210464786065,57.67,,1.4204865939288867,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7500.0,70.0,591.0,7500.000148999998,71.18309292,27460.2942,29907.86335,58289.38166,55902.95366557913,95.90589584850837,97.44596314925427,98.4195678805216,60.0,,1.4652038844208728,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7500.0,75.0,583.0,7499.999145999999,76.13616287,29648.23637,31715.08631,62350.69662,59792.791257038414,95.89755126786972,97.4406023755401,98.41641875147343,61.0,,1.5705314229615832,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7500.0,80.0,575.0,7499.998792,81.25822327,31787.32727,33663.62332,66549.89086,63815.34831047814,95.8909886790431,97.50102593655568,98.34869711159733,57.42,,1.6356022795218597,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7500.0,85.0,567.0,7499.998691,86.30871029,34056.88299,35444.76131,70707.97297,67781.69782166471,95.86146367174625,97.52531541424943,98.29392836574198,58.0,,1.7199464783352887,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7500.0,90.0,559.0,7499.998156999999,91.35467583,36267.55365,37325.79457,74901.98008,71744.49218411857,95.78450677470872,97.48774029093708,98.25287414484598,62.0,,1.8488560358814283,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7500.0,95.0,551.0,7499.999165,96.40517914,38668.63908,39007.42543,79069.44832000001,75710.86524101313,95.75236308037152,97.47000664698471,98.2377721868491,60.0,,1.9651992689868638,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7500.0,100.0,544.0,7499.997831999999,101.4484177,41066.80053,40667.23271,83263.86359,79671.50919474661,95.68557806428187,97.47654194526645,98.16267191547459,60.0,,2.0625240452533764,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7500.0,105.0,536.0,7499.999858,106.488585,43457.48758,42369.52502,87488.27414,83629.77721242103,95.58969820183613,97.43992558867303,98.10116091975752,63.0,,2.1972353875789703,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7500.0,110.0,528.0,7500.000759,111.4843791,45886.2558,43985.59734,91650.92879,87553.18616404645,95.52896770381594,97.42002985924682,98.05885693305257,58.0,,2.3186669759535437,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7500.0,115.0,520.0,7499.99844,116.5821057,48442.13014,45547.16004,95930.08332,91556.60846931048,95.4409766995608,97.411745842499,97.97686703395641,59.0,,2.432681710689532,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7500.0,120.0,512.0,7500.001997,121.5998088,50993.05482,47100.17088,100157.4482,95497.25746961446,95.34713512161392,97.35357032877599,97.93902247202021,58.0,,2.595968230385537,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7500.0,125.0,504.0,7499.999145999999,126.6341333,53657.83691000001,48503.91094,104385.3748,99450.87870203664,95.27280894721339,97.34649298292778,97.8697907113325,60.0,,2.7108691479633706,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7500.0,130.0,496.0,7499.99927,131.6801264,56367.68863,49934.1974,108665.1875,103413.70176685943,95.16727863452998,97.28303572871184,97.82515309238296,58.0,,2.88818426314056,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7500.0,135.0,489.0,7500.002078,136.7532752,59139.63867000001,51322.31682,113014.4796,107397.88986107914,95.03020342278259,97.22613490289129,97.74141851642875,58.0,,3.0640656289208708,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7500.0,140.0,483.0,7499.9984909999985,141.76059630000003,62022.8774,52555.12566000001,117281.6775,111330.28883070785,94.92555973264268,97.16549936064825,97.69471711384756,60.0,,3.2477142292921637,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7500.0,145.0,477.0,7500.000164,146.981873,65062.74247999999,53812.69092000001,121775.7971,115430.79283822273,94.78960153587262,97.102310828019,97.61827574192081,58.0,,3.4446405617772835,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7500.0,150.0,471.0,7499.998656999999,151.69173769999998,67984.32727000001,54855.78397999999,125925.0696,119129.61560502574,94.6035733658437,96.97941038377702,97.55016347435873,61.0,,3.7104956449742605,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7500.0,155.0,463.0,7499.998881999999,157.00955430000005,71136.73426,56035.11176,130477.503,123305.91431553071,94.50358221181678,96.96007266902353,97.46649276389049,58.0,,3.865931704469287,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7500.0,160.0,455.0,7500.000690999998,161.7126124,74293.1148,56893.85502,134694.3463,126999.44552287066,94.28713900137222,96.80797239018861,97.39604773596945,60.0,,4.187524297129333,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7500.0,165.0,447.0,7500.000493,166.95124980000003,77718.43406,57811.46965,139278.1804,131113.5555818813,94.13790100167138,96.74142162930434,97.30878398954154,58.0,,4.416348128118698,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8000.0,-170.0,429.0,7999.997786,-170.320983,-58123.62004,-79899.10574,-134184.3159,-142677.22376014068,94.04746767822003,96.73774281733608,97.21900153883483,60.0,,4.654497980140674,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8000.0,-165.0,437.0,7999.998892,-165.5622606,-57400.59287000001,-76896.81508,-130642.6497,-138690.87972324766,94.19700124528188,96.83218407582774,97.27860849603239,58.0,,4.393471773247642,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8000.0,-160.0,445.0,7999.99884,-160.4035789,-56414.97754,-73745.03586,-126759.0042,-134369.4706944344,94.3361639700575,96.86725171076472,97.38705527822263,59.0,,4.209457294434396,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8000.0,-155.0,453.0,7999.999104,-155.2717315,-55452.43613,-70669.03191,-122805.465,-130070.54585094539,94.41450729416418,96.96389541144016,97.37078620195864,60.0,,3.9490778109453823,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8000.0,-150.0,461.0,7999.999745999998,-150.2710505,-54344.80785,-67810.11277,-119014.6058,-125881.50427551336,94.5449504158419,97.03960984819733,97.4292359210245,59.0,,3.7265836555133576,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8000.0,-145.0,469.0,8000.000344,-145.0596954,-53196.44568,-64730.01666,-115032.9244,-121515.98042937541,94.66485312757418,97.046052645346,97.54632006880907,60.0,,3.589518089375415,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8000.0,-140.0,477.0,8000.000287999998,-140.0374094,-52020.7934,-61902.11641,-111155.1195,-117308.82885138989,94.75426580280195,97.11367074878972,97.57047084329561,60.0,,3.385919041389876,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8000.0,-135.0,483.0,8000.001453,-134.95518069999997,-50704.77063,-59102.76346,-107238.383,-113051.48080522275,94.85800825976072,97.13055796163187,97.66031437524654,59.0,,3.2439467152227444,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8000.0,-130.0,491.0,8000.001445,-130.1047408,-49536.28504,-56410.70906,-103478.1527,-108988.2842305079,94.94429004969555,97.20952563664952,97.66973907945916,58.0,,3.041290130507885,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8000.0,-125.0,499.0,8000.001968,-125.1223265,-48097.91727,-53751.78311,-99583.07508,-104814.54012992025,95.00883651883056,97.17134688923382,97.77453905947368,58.0,,2.964839749920255,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8000.0,-120.0,507.0,8000.000029000002,-120.0528214,-46646.15617,-51154.33771,-95667.66141,-100567.8088671761,95.12751892243378,97.24830935629609,97.8192007162899,59.0,,2.7673149871761127,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8000.0,-115.0,515.0,7999.999929,-115.0704459,-45284.46146000001,-48530.21301,-91757.45824,-96394.08995078514,95.18992117343251,97.32409374672028,97.80714878389536,58.0,,2.57941548078513,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8000.0,-110.0,523.0,7999.998818000001,-109.9683637,-43693.72397,-45924.37859,-87748.51031,-92120.08163532922,95.25448604937768,97.28400254221043,97.91382299268354,58.0,,2.5019790753292184,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8000.0,-105.0,531.0,8000.0020730000015,-105.0579935,-42209.72018,-43450.16973,-83894.79848,-88006.71893038959,95.3277198600689,97.33335244295851,97.93941898378047,58.0,,2.3468290203895887,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8000.0,-100.0,541.0,7999.99937,-99.98485672,-40568.2992,-40931.25568,-79880.15957,-83756.94144183667,95.37139035272818,97.30483644343168,98.01300103738676,58.0,,2.2573865618366544,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8000.0,-95.0,551.0,7999.99885,-94.90088932,-38865.61479,-38514.77893,-75867.8275,-79498.11575120181,95.4334914520953,97.3361355659932,98.04528492647222,58.0,,2.117722031201818,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8000.0,-90.0,559.0,8000.000134000001,-89.93952892,-37230.38936,-36112.80303,-71918.79516000001,-75342.01501695254,95.45642646246945,97.34700136901996,98.05790123993265,57.915,,1.998822626952533,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8000.0,-85.0,567.0,8000.0022,-85.01142712,-35484.430980000005,-33771.6199,-67981.845,-71213.78052200413,95.46164310009424,97.25091179311956,98.1601522700048,58.0,,1.9577296420041383,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8000.0,-80.0,575.0,8000.000061,-79.86544476,-33661.52637,-31427.419830000006,-63898.24537,-66902.9908850044,95.50880240889515,97.28854471077017,98.17065584939519,59.0,,1.8140446850043954,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
